#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex
0,,"船を使った運輸もできれば
より流通も捗るのですが",,ui\00_message\npc\base\n1037.gmd,\npc\n1037.arc,n1037.arc,0
0,,"白竜神が墜ちてからというもの
大陸を取り巻く海流が変わったそうですよ
ヒュージブルの出現もその頃からだとか",,ui\00_message\npc\base\n1037.gmd,\npc\n1037.arc,n1037.arc,1
0,,"特に問題はありませんね
船の準備も堅調のようです",,ui\00_message\npc\base\n1037.gmd,\npc\n1037.arc,n1037.arc,2
0,,こんにちは、覚者隊の方,,ui\00_message\npc\base\n1037.gmd,\npc\n1037.arc,n1037.arc,3
0,,"やぁ、船の見学かい？
毎回破損しちゃうから、修理も大変だよ",,ui\00_message\npc\base\n1038.gmd,\npc\n1038.arc,n1038.arc,0
0,,"深い水に入らないよう気を付けなよ
液体みたいな赤い魔物、ヒュージブルに
やられるぜ",,ui\00_message\npc\base\n1038.gmd,\npc\n1038.arc,n1038.arc,1
0,,"なぁ、知ってるか？
船長はさ、実は昔《竜の巣》で――
いや！　何でもない忘れてくれ",,ui\00_message\npc\base\n1038.gmd,\npc\n1038.arc,n1038.arc,2
0,,やぁ！　覚者さん,,ui\00_message\npc\base\n1038.gmd,\npc\n1038.arc,n1038.arc,3
0,,"危ない場所に行く時は、いつもより
入念に準備してくださいね！",,ui\00_message\npc\base\n1039.gmd,\npc\n1039.arc,n1039.arc,0
0,,"こちらは道具売り場です
各種お薬、お守りを取りそろえてます！",,ui\00_message\npc\base\n1039.gmd,\npc\n1039.arc,n1039.arc,1
0,,"お買い忘れはないですか～？
所持品を確認してくださいね",,ui\00_message\npc\base\n1039.gmd,\npc\n1039.arc,n1039.arc,2
0,,"いらっしゃいませ！
忘れ物があったら大変ですよ
出立前にぜひ確認を！",,ui\00_message\npc\base\n1039.gmd,\npc\n1039.arc,n1039.arc,3
0,,"白竜様は休養中である
むやみに触れる、用もなく話しかけるなど
無礼は慎むように",,ui\00_message\npc\base\n1040.gmd,\npc\n1040.arc,n1040.arc,0
0,,だから、私語は慎むように,,ui\00_message\npc\base\n1040.gmd,\npc\n1040.arc,n1040.arc,1
0,,謁見の間では、くれぐれも騒がぬように,,ui\00_message\npc\base\n1040.gmd,\npc\n1040.arc,n1040.arc,2
0,,私語は慎むように,,ui\00_message\npc\base\n1040.gmd,\npc\n1040.arc,n1040.arc,3
0,,"夜間は暗いので、ランタンは必須です！
それに洞窟とか、視界がきかないところも
多いそうですよ",,ui\00_message\npc\base\n1041.gmd,\npc\n1041.arc,n1041.arc,0
0,,ランタン火種、たくさん買ってくださいね！,,ui\00_message\npc\base\n1041.gmd,\npc\n1041.arc,n1041.arc,1
0,,"道具の仕入れも、最近ちょっとずつ厳しく
なってきたみたいなんです",,ui\00_message\npc\base\n1041.gmd,\npc\n1041.arc,n1041.arc,2
0,,"良ければ《クエストボード》にある資材手配にも
ご協力お願いしますね",,ui\00_message\npc\base\n1041.gmd,\npc\n1041.arc,n1041.arc,3
0,,"私、ここで働けて幸せだなって思います
だって、たくさんの覚者さまの
お役に立てますから！",,ui\00_message\npc\base\n1041.gmd,\npc\n1041.arc,n1041.arc,4
0,,"回復の薬は十分お持ちですか？
体力の回復ができないと大変ですよ
魔法だけだと疲れが残ってしまいますよ",,ui\00_message\npc\base\n1041.gmd,\npc\n1041.arc,n1041.arc,5
0,,"道具は旅の生命線です！
多めに買っていってくださいね",,ui\00_message\npc\base\n1041.gmd,\npc\n1041.arc,n1041.arc,6
0,,"たくさん持って行ってくださいね
現地調達できないこともありますから！",,ui\00_message\npc\base\n1041.gmd,\npc\n1041.arc,n1041.arc,7
0,,いらっしゃいませ、覚者さま！,,ui\00_message\npc\base\n1041.gmd,\npc\n1041.arc,n1041.arc,8
0,,あの、いらっしゃいませ、覚者さま,,ui\00_message\npc\base\n1041.gmd,\npc\n1041.arc,n1041.arc,9
0,,"その、私なんかがお聞きしていいのか
わからないんですけど
空の渦――あれはよくないものですよね",,ui\00_message\npc\base\n1041.gmd,\npc\n1041.arc,n1041.arc,10
0,,"レスタニアはどうなってしまうんでしょう
あの空の渦、すべてを吸い込んでしまいそう",,ui\00_message\npc\base\n1041.gmd,\npc\n1041.arc,n1041.arc,11
0,,"大変なことが起こってるんだって
胸がぎゅっと痛くなります",,ui\00_message\npc\base\n1041.gmd,\npc\n1041.arc,n1041.arc,12
0,,"おぉ～～！！
わたしは幸せ者でーす！",,ui\00_message\npc\base\n1042.gmd,\npc\n1042.arc,n1042.arc,0
0,,"ここで歌い、たたずむだけで、なんと！
聞くことができるのですから！",,ui\00_message\npc\base\n1042.gmd,\npc\n1042.arc,n1042.arc,1
0,,"幾人もの覚者さまの
素晴らしい冒険譚の数々をッ！
詩にすべき英雄的浪漫の数々をッ！！",,ui\00_message\npc\base\n1042.gmd,\npc\n1042.arc,n1042.arc,2
0,,"あなたはご存知ですか？
伝承にある、白竜様と金色の竜の戦いを",,ui\00_message\npc\base\n1042.gmd,\npc\n1042.arc,n1042.arc,3
0,,"あぁ、白竜様の銀翼が空を舞うお姿！
どれほど神々しく、どれほど感動的な
ことでしょう――！",,ui\00_message\npc\base\n1042.gmd,\npc\n1042.arc,n1042.arc,4
0,,"しかし、気になりませんか？
白竜様に敗れ墜ちた金色の竜は
その後どうなったのでしょうね",,ui\00_message\npc\base\n1042.gmd,\npc\n1042.arc,n1042.arc,5
0,,"良き旅には良き仲間、良き試練
そして良き歌を！",,ui\00_message\npc\base\n1042.gmd,\npc\n1042.arc,n1042.arc,6
0,,ではあなたの為に一曲――,,ui\00_message\npc\base\n1042.gmd,\npc\n1042.arc,n1042.arc,7
0,,"ららら～
何かご用でも～？",,ui\00_message\npc\base\n1042.gmd,\npc\n1042.arc,n1042.arc,8
0,,"おぉ～
なんという事でしょう～",,ui\00_message\npc\base\n1042.gmd,\npc\n1042.arc,n1042.arc,9
0,,"あなたは今、他のミッションに参加予定ですね？
そちらを達成するか、予定を取り消してから
また来てくださ～い",,ui\00_message\npc\base\n1042.gmd,\npc\n1042.arc,n1042.arc,10
0,,"はい、覚者様
何なりとご用をお申し付けください",,ui\00_message\npc\base\n1043.gmd,\npc\n1043.arc,n1043.arc,0
0,,"神殿より、こちらのクランの
世話係を任されております",,ui\00_message\npc\base\n1043.gmd,\npc\n1043.arc,n1043.arc,1
0,,"ご要望がございましたら
何なりとお申し付けください",,ui\00_message\npc\base\n1043.gmd,\npc\n1043.arc,n1043.arc,2
0,,"はい、覚者様
お話のお相手ですか？
わたくしでよろしければ、何なりとお話ください",,ui\00_message\npc\base\n1043.gmd,\npc\n1043.arc,n1043.arc,3
0,,"覚者様のクランをお任せいただけること、
光栄に思っております",,ui\00_message\npc\base\n1043.gmd,\npc\n1043.arc,n1043.arc,4
0,,覚者様、本日はどのようなご用でしょうか,,ui\00_message\npc\base\n1044.gmd,\npc\n1044.arc,n1044.arc,0
0,,"このクランに関することでしたら、
何なりとお申し付けくださいませ",,ui\00_message\npc\base\n1044.gmd,\npc\n1044.arc,n1044.arc,1
0,,"可能な限り、このクランと覚者様のご要望に
応えられるよう努力してまいります",,ui\00_message\npc\base\n1044.gmd,\npc\n1044.arc,n1044.arc,2
0,,"本日も素敵な一日になるよう
是非わたくしどもにお手伝いさせてくださいませ",,ui\00_message\npc\base\n1044.gmd,\npc\n1044.arc,n1044.arc,3
0,,"まぁ、わたくしとの会話をお望みですか？
お気遣いありがとうございます、覚者様
そのお気持ちだけで胸がいっぱいです",,ui\00_message\npc\base\n1044.gmd,\npc\n1044.arc,n1044.arc,4
0,,"ん――？
クランダンジョンについて、ですか？",,ui\00_message\npc\base\n1045.gmd,\npc\n1045.arc,n1045.arc,0
0,,"はぁ――まだご紹介できるダンジョンはありませんね
ダンジョンは《手がかり》を
組み合わせることで見つかるんです",,ui\00_message\npc\base\n1045.gmd,\npc\n1045.arc,n1045.arc,1
0,,"まずは《手がかり》を集めることを
おすすめしますよ――
何についても、情報は大切ですから",,ui\00_message\npc\base\n1045.gmd,\npc\n1045.arc,n1045.arc,2
0,,"今までに発見した《手がかり》は
このクラン拠点の隠し部屋で
確認できるはずですけど――",,ui\00_message\npc\base\n1045.gmd,\npc\n1045.arc,n1045.arc,3
0,,"そうそう、《手がかり》は
クランメンバーで共有されています
――皆さんで手分けして探してみては？",,ui\00_message\npc\base\n1045.gmd,\npc\n1045.arc,n1045.arc,4
0,,"あ、覚者様――
何かご用ですか？",,ui\00_message\npc\base\n1045.gmd,\npc\n1045.arc,n1045.arc,5
0,,"今、考えてるんです
この前手に入れた古い装飾品のことを――",,ui\00_message\npc\base\n1045.gmd,\npc\n1045.arc,n1045.arc,6
0,,"人が造り、手入れして、受け継ぎ
――あるいは隠し忘れ去られて
それからまたこの時代に現れた",,ui\00_message\npc\base\n1045.gmd,\npc\n1045.arc,n1045.arc,7
0,,"そう――全ての骨董品は運命を背負い
そして運命に導かれてボクのところに
現れるんです",,ui\00_message\npc\base\n1045.gmd,\npc\n1045.arc,n1045.arc,8
0,,"ボクは骨董品が好きなんですけどね
何もそれらをとにかく集められたら
いいってわけじゃありません",,ui\00_message\npc\base\n1045.gmd,\npc\n1045.arc,n1045.arc,9
0,,"その品が、よりふさわしい誰かのところに
行きたがっているとしたら――",,ui\00_message\npc\base\n1045.gmd,\npc\n1045.arc,n1045.arc,10
0,,"喜んで送り出したいと思ってるんですよ
――そう、喜んでね",,ui\00_message\npc\base\n1045.gmd,\npc\n1045.arc,n1045.arc,11
0,,"骨董というものは、元々の価値だけでなく
時間や歴史の価値を纏って形作られているんです
時を経てこそ人の心に残る
そんな芸術と言いましょうか――",,ui\00_message\npc\base\n1045.gmd,\npc\n1045.arc,n1045.arc,12
0,,"だからこそ奥深く
いや、果てが無い――
――悩ましいものです",,ui\00_message\npc\base\n1045.gmd,\npc\n1045.arc,n1045.arc,13
0,,"ん――？
覚者様、今別のことを
されているんじゃないですか？",,ui\00_message\npc\base\n1045.gmd,\npc\n1045.arc,n1045.arc,14
0,,"ボクは、ご紹介するダンジョンには
きっちり集中して
挑んでいただきたいんですよね――",,ui\00_message\npc\base\n1045.gmd,\npc\n1045.arc,n1045.arc,15
0,,"うぅん――申し訳ないんですが
他のミッションを終わらせるか
辞退なさってから、もう一度
来ていただけるでしょうか――",,ui\00_message\npc\base\n1045.gmd,\npc\n1045.arc,n1045.arc,16
0,,"ハァイ！
なになに？　私にどんなご用かしら！","ハァイ！
なになに？　私にどんなご用かしら！",ui\00_message\npc\base\n1046.gmd,\npc\n1046.arc,n1046.arc,0
0,,"実はね、覚者様との接点がほしくて
クラン執務官に志願してたのよ
だけど、かなり前からあの二人――
セバスチャンとメアリーに決まってたらしくて","実はね、覚者様との接点がほしくて
クラン執務官に志願してたのよ
だけど、かなり前からあの二人――
セバスチャンとメアリーに決まってたらしくて",ui\00_message\npc\base\n1046.gmd,\npc\n1046.arc,n1046.arc,1
0,,"私だって覚者様に憧れる気持ちは
変わらないんだから！
私は私なりに、お役に立ってみせるわ","私だって覚者様に憧れる気持ちは
変わらないんだから！
私は私なりに、お役に立ってみせるわ",ui\00_message\npc\base\n1046.gmd,\npc\n1046.arc,n1046.arc,2
0,,"たくさんの覚者やポーン、
それに騎士団員を見てきたけど――
やっぱり使命を帯びた人って素敵だわ！","たくさんの覚者やポーン、
それに騎士団員を見てきたけど――
やっぱり使命を帯びた人って素敵だわ！",ui\00_message\npc\base\n1046.gmd,\npc\n1046.arc,n1046.arc,3
0,,"――うん、やっぱり実戦に出ている人の
ボディラインって違うわねぇ
体幹がしっかりしてるっていうか","――うん、やっぱり実戦に出ている人の
ボディラインって違うわねぇ
体幹がしっかりしてるっていうか",ui\00_message\npc\base\n1046.gmd,\npc\n1046.arc,n1046.arc,4
0,,"私もホラ、結構鍛えてるのよ
そこそこ引き締まってると思うんだけど――
どうかしら？","私もホラ、結構鍛えてるのよ
そこそこ引き締まってると思うんだけど――
どうかしら？",ui\00_message\npc\base\n1046.gmd,\npc\n1046.arc,n1046.arc,5
0,,"あら、お疲れだったら
ココの仮眠室にご案内するわ！
備品の維持なんかに結構かかるから
<VAL PRICE_INN>いただくけど、いいかしら？","あら、お疲れだったら
ココの仮眠室にご案内するわ！
備品の維持なんかに結構かかるから
<VAL PRICE_INN>いただくけど、いいかしら？",ui\00_message\npc\base\n1046.gmd,\npc\n1046.arc,n1046.arc,6
0,,はい,Yes,ui\00_message\npc\base\n1046.gmd,\npc\n1046.arc,n1046.arc,7
0,,いいえ,No,ui\00_message\npc\base\n1046.gmd,\npc\n1046.arc,n1046.arc,8
0,,"覚者様、お疲れだったら
ココの仮眠室にご案内するわよ！
私が管理させてもらってるんだけど
今は誰もいないから――無料でどうかしら？","覚者様、お疲れだったら
ココの仮眠室にご案内するわよ！
私が管理させてもらってるんだけど
今は誰もいないから――無料でどうかしら？",ui\00_message\npc\base\n1046.gmd,\npc\n1046.arc,n1046.arc,9
0,,はい,Yes,ui\00_message\npc\base\n1046.gmd,\npc\n1046.arc,n1046.arc,10
0,,いいえ,No,ui\00_message\npc\base\n1046.gmd,\npc\n1046.arc,n1046.arc,11
0,,"《弱化の治療》ね、任せて！
ここで働きたくて、必死で覚えたの！
<VAL PRICE_WEAK>かかっちゃうんだけど
いいかしら？","《弱化の治療》ね、任せて！
ここで働きたくて、必死で覚えたの！
<VAL PRICE_WEAK>かかっちゃうんだけど
いいかしら？",ui\00_message\npc\base\n1046.gmd,\npc\n1046.arc,n1046.arc,12
0,,はい,Yes,ui\00_message\npc\base\n1046.gmd,\npc\n1046.arc,n1046.arc,13
0,,いいえ,No,ui\00_message\npc\base\n1046.gmd,\npc\n1046.arc,n1046.arc,14
0,,"あら？　えっと――
《弱化》してないみたい
ふふ、もしかして――冗談だったの？","あら？　えっと――
《弱化》してないみたい
ふふ、もしかして――冗談だったの？",ui\00_message\npc\base\n1046.gmd,\npc\n1046.arc,n1046.arc,15
0,,"よし、話を聞こう
どの武器の力を引き出したいんだ？",,ui\00_message\npc\base\n1047.gmd,\npc\n1047.arc,n1047.arc,0
0,,"武具の力を引き上げること――
それはお前の力に、そして明日の命に
直結する",,ui\00_message\npc\base\n1047.gmd,\npc\n1047.arc,n1047.arc,1
0,,"長い旅だった――
とても一言では、言い表せない旅だった",,ui\00_message\npc\base\n1047.gmd,\npc\n1047.arc,n1047.arc,2
0,,"平和になったらいつか聞いてくれ
この話はとびきり長くなるからな",,ui\00_message\npc\base\n1047.gmd,\npc\n1047.arc,n1047.arc,3
0,,"オレは――前線で戦うよりも
装備品の力を引き出すことで
覚者隊全体の戦闘力を上げることを選んだ",,ui\00_message\npc\base\n1047.gmd,\npc\n1047.arc,n1047.arc,4
0,,"決して戦うことに疲れたわけではない――
ただ、神殿のため――ひいては白竜のため――
今後に繋がることをしたいと、そう考えた結果だ",,ui\00_message\npc\base\n1047.gmd,\npc\n1047.arc,n1047.arc,5
0,,"ふむ――良い武具だな
これをどう鍛えたいんだ？",,ui\00_message\npc\base\n1047.gmd,\npc\n1047.arc,n1047.arc,6
0,,覚者様、本日はどのようなご用件でしょうか？,覚者様、本日はどのようなご用件でしょうか？,ui\00_message\npc\base\n1048.gmd,\npc\n1048.arc,n1048.arc,0
0,,"各種お手続きの際は
必ず冒険手帳をご用意くださいね","各種お手続きの際は
必ず冒険手帳をご用意くださいね",ui\00_message\npc\base\n1048.gmd,\npc\n1048.arc,n1048.arc,1
0,,冒険手帳とは？,What is Adventure Memo?,ui\00_message\npc\base\n1048.gmd,\npc\n1048.arc,n1048.arc,2
0,,あなたは？,You are?,ui\00_message\npc\base\n1048.gmd,\npc\n1048.arc,n1048.arc,3
0,,"冒険手帳とは、日々お忙しい覚者様を
お手伝いすることを目的に作られた
小さな手帳です","冒険手帳とは、日々お忙しい覚者様を
お手伝いすることを目的に作られた
小さな手帳です",ui\00_message\npc\base\n1048.gmd,\npc\n1048.arc,n1048.arc,4
0,,"この手帳の素晴らしさをご説明いたしますと――
こちら、実は――白竜様より授かった
微量の竜力が込められているのです","この手帳の素晴らしさをご説明いたしますと――
こちら、実は――白竜様より授かった
微量の竜力が込められているのです",ui\00_message\npc\base\n1048.gmd,\npc\n1048.arc,n1048.arc,5
0,,"一方、わたしは微量の竜力が込められた
ボードを神殿より支給されています","一方、わたしは微量の竜力が込められた
ボードを神殿より支給されています",ui\00_message\npc\base\n1048.gmd,\npc\n1048.arc,n1048.arc,6
0,,"この２つはお互いに通信が可能
つまり、たとえ覚者様がどこにいらしても
わたしとやり取りすることができるのです","この２つはお互いに通信が可能
つまり、たとえ覚者様がどこにいらしても
わたしとやり取りすることができるのです",ui\00_message\npc\base\n1048.gmd,\npc\n1048.arc,n1048.arc,7
0,,"いえ――どこでも、は言いすぎました
洞窟、荒野、山奥などでは
なぜか竜力が遮断されやすいのでご注意ください","いえ――どこでも、は言いすぎました
洞窟、荒野、山奥などでは
なぜか竜力が遮断されやすいのでご注意ください",ui\00_message\npc\base\n1048.gmd,\npc\n1048.arc,n1048.arc,8
0,,それでは覚者様、冒険手帳を――,それでは覚者様、冒険手帳を――,ui\00_message\npc\base\n1048.gmd,\npc\n1048.arc,n1048.arc,9
0,,"ん？
――え！？","ん？
――え！？",ui\00_message\npc\base\n1048.gmd,\npc\n1048.arc,n1048.arc,10
0,,"覚者様――
まさか、冒険手帳をご存じないのですか！？","覚者様――
まさか、冒険手帳をご存じないのですか！？",ui\00_message\npc\base\n1048.gmd,\npc\n1048.arc,n1048.arc,11
0,,"す、すみません
てっきり、神殿からお知らせが
いっているかと思い込んでいて――","す、すみません
てっきり、神殿からお知らせが
いっているかと思い込んでいて――",ui\00_message\npc\base\n1048.gmd,\npc\n1048.arc,n1048.arc,12
0,,"それでは、冒険手帳について
くわしくご説明させていただきますね","それでは、冒険手帳について
くわしくご説明させていただきますね",ui\00_message\npc\base\n1048.gmd,\npc\n1048.arc,n1048.arc,13
0,,"覚者様！
今日は良いお知らせがありますよ！","覚者様！
今日は良いお知らせがありますよ！",ui\00_message\npc\base\n1048.gmd,\npc\n1048.arc,n1048.arc,14
0,,"神殿より、いつもレスタニアのため
働いてくださっている覚者様へと
特別褒賞が届いたんです","神殿より、いつもレスタニアのため
働いてくださっている覚者様へと
特別褒賞が届いたんです",ui\00_message\npc\base\n1048.gmd,\npc\n1048.arc,n1048.arc,15
0,,"受け取れるように手続きしておきましたので
あとで冒険手帳を開いてくださいね","受け取れるように手続きしておきましたので
あとで冒険手帳を開いてくださいね",ui\00_message\npc\base\n1048.gmd,\npc\n1048.arc,n1048.arc,16
0,,"あら？
もしかして――
自己紹介、まだでしたか？","あら？
もしかして――
自己紹介、まだでしたか？",ui\00_message\npc\base\n1048.gmd,\npc\n1048.arc,n1048.arc,17
0,,"わたくし、冒険手帳の窓口係として参りました
リサと申します","わたくし、冒険手帳の窓口係として参りました
リサと申します",ui\00_message\npc\base\n1048.gmd,\npc\n1048.arc,n1048.arc,18
0,,"冒険手帳に関することは
なんでもお申し付けくださいね","冒険手帳に関することは
なんでもお申し付けくださいね",ui\00_message\npc\base\n1048.gmd,\npc\n1048.arc,n1048.arc,19
0,,"覚者様は、お部屋に帰られたら
何をなさるんですか？
くつろぎの時間に持つ、趣味と言いますか――","覚者様は、お部屋に帰られたら
何をなさるんですか？
くつろぎの時間に持つ、趣味と言いますか――",ui\00_message\npc\base\n1048.gmd,\npc\n1048.arc,n1048.arc,20
0,,"わたしはレスタニアワインの利き酒が好きですね
定番はテルの辺りのものですけど
たまに手に入るリンウッド産のものも
野性味が強くて良いんですよ！","わたしはレスタニアワインの利き酒が好きですね
定番はテルの辺りのものですけど
たまに手に入るリンウッド産のものも
野性味が強くて良いんですよ！",ui\00_message\npc\base\n1048.gmd,\npc\n1048.arc,n1048.arc,21
0,,"お出かけになられた先でも
冒険手帳を使ってわたしにご連絡いただければ
クラフト指示やバザー出品を代行いたします","お出かけになられた先でも
冒険手帳を使ってわたしにご連絡いただければ
クラフト指示やバザー出品を代行いたします",ui\00_message\npc\base\n1048.gmd,\npc\n1048.arc,n1048.arc,22
0,,"冒険手帳からメールを
お読みいただくこともできるんですよ！
でも、添付されたアイテムの受け取りまでは
できないみたいなんです――","冒険手帳からメールを
お読みいただくこともできるんですよ！
でも、添付されたアイテムの受け取りまでは
できないみたいなんです――",ui\00_message\npc\base\n1048.gmd,\npc\n1048.arc,n1048.arc,23
0,,"ワイルドハントの依頼をご覧にいらしたんですね
どうぞ、じっくりご確認ください","ワイルドハントの依頼をご覧にいらしたんですね
どうぞ、じっくりご確認ください",ui\00_message\npc\base\n1048.gmd,\npc\n1048.arc,n1048.arc,24
0,,"今日のワイルドハント、いつもより
少し報酬の良い依頼が来ています
さ、ご覧になってください！","今日のワイルドハント、いつもより
少し報酬の良い依頼が来ています
さ、ご覧になってください！",ui\00_message\npc\base\n1048.gmd,\npc\n1048.arc,n1048.arc,25
0,,"あ、覚者様！
今日はなかなか歯ごたえのある依頼が来ていますよ
内容も報酬も、覚者様にぴったりな依頼だと
思っていたところなんです","あ、覚者様！
今日はなかなか歯ごたえのある依頼が来ていますよ
内容も報酬も、覚者様にぴったりな依頼だと
思っていたところなんです",ui\00_message\npc\base\n1048.gmd,\npc\n1048.arc,n1048.arc,26
0,,"――お待ちしておりました！
今日は覚者様のために、とっておきの
珍しい依頼を取り揃えておいたんです！
ぜひご覧になってくださいね","――お待ちしておりました！
今日は覚者様のために、とっておきの
珍しい依頼を取り揃えておいたんです！
ぜひご覧になってくださいね",ui\00_message\npc\base\n1048.gmd,\npc\n1048.arc,n1048.arc,27
0,,"ワイルドハントについてのご説明が
まだでしたよね？","ワイルドハントについてのご説明が
まだでしたよね？",ui\00_message\npc\base\n1048.gmd,\npc\n1048.arc,n1048.arc,28
0,,"一度きちんとご説明しておかないことには
依頼をご紹介できません
フィールドに出ていただく以上
万が一の危険もありえますから！","一度きちんとご説明しておかないことには
依頼をご紹介できません
フィールドに出ていただく以上
万が一の危険もありえますから！",ui\00_message\npc\base\n1048.gmd,\npc\n1048.arc,n1048.arc,29
0,,"竜の加護が常に
あなたと共にあらんことを",,ui\00_message\npc\base\n1049.gmd,\npc\n1049.arc,n1049.arc,0
0,,"あなたと絆を結んだ竜の力が
いつかその身を助けることもあるはずです",,ui\00_message\npc\base\n1049.gmd,\npc\n1049.arc,n1049.arc,1
0,,"ソニアとは異なる方法で
覚者殿をお助けするようにと
遣わされました",,ui\00_message\npc\base\n1049.gmd,\npc\n1049.arc,n1049.arc,2
0,,"今、お役に立てることが無くとも
きっと近い将来、私がなすべきことが
示されるはずです",,ui\00_message\npc\base\n1049.gmd,\npc\n1049.arc,n1049.arc,3
0,,"素材はその土地その土地
とれるものが違うんだ",,ui\00_message\npc\base\n1200.gmd,\npc\n1200.arc,n1200.arc,0
0,,"そうだ、近くを散策して何か拾ったら
持ってきてくれ
使えるものは引きとらせてもらうよ",,ui\00_message\npc\base\n1200.gmd,\npc\n1200.arc,n1200.arc,1
0,,どうだい、必要なものはあるかい？,,ui\00_message\npc\base\n1200.gmd,\npc\n1200.arc,n1200.arc,2
0,,"やぁ、見てってくれ
各種素材を扱ってるよ",,ui\00_message\npc\base\n1200.gmd,\npc\n1200.arc,n1200.arc,3
0,,"雨の日は露店だと困るんだよね
商品は濡れちゃうし、地面も冷たいし",,ui\00_message\npc\base\n1201.gmd,\npc\n1201.arc,n1201.arc,0
0,,外もじめじめした魔物が出やすいのよ,,ui\00_message\npc\base\n1201.gmd,\npc\n1201.arc,n1201.arc,1
0,,"ここは神殿に近いからねぇ
覚者さんが立ち寄ってくれるだけ
まだ安心だよ",,ui\00_message\npc\base\n1201.gmd,\npc\n1201.arc,n1201.arc,2
0,,"ここは海があるからね
海の幸ならうちが一番さ",,ui\00_message\npc\base\n1201.gmd,\npc\n1201.arc,n1201.arc,3
0,,"崖際に海岸に灯台に、ちょっくら
足を延ばしてみたらどうだい？",,ui\00_message\npc\base\n1201.gmd,\npc\n1201.arc,n1201.arc,4
0,,"こんにちは
採取道具に日用品まで、いろいろ揃えてるよ",,ui\00_message\npc\base\n1201.gmd,\npc\n1201.arc,n1201.arc,5
0,,"休憩していってはどうですか？
魚料理もついて、一泊
<VAL PRICE_INN>ですよ！","休憩していってはどうですか？
魚料理もついて、一泊
<VAL PRICE_INN>ですよ！",ui\00_message\npc\base\n1202.gmd,\npc\n1202.arc,n1202.arc,0
0,,はい,Yes,ui\00_message\npc\base\n1202.gmd,\npc\n1202.arc,n1202.arc,1
0,,いいえ,No,ui\00_message\npc\base\n1202.gmd,\npc\n1202.arc,n1202.arc,2
0,,"おお、お疲れですか？
あなたのお部屋は常に準備してますとも！
さ～、どうぞ休憩はご自由に","おお、お疲れですか？
あなたのお部屋は常に準備してますとも！
さ～、どうぞ休憩はご自由に",ui\00_message\npc\base\n1202.gmd,\npc\n1202.arc,n1202.arc,3
0,,はい,Yes,ui\00_message\npc\base\n1202.gmd,\npc\n1202.arc,n1202.arc,4
0,,いいえ,No,ui\00_message\npc\base\n1202.gmd,\npc\n1202.arc,n1202.arc,5
0,,"おや覚者さま、《弱化の治療》ですか
では代金として
<VAL PRICE_WEAK>ほど、お願いします","おや覚者さま、《弱化の治療》ですか
では代金として
<VAL PRICE_WEAK>ほど、お願いします",ui\00_message\npc\base\n1202.gmd,\npc\n1202.arc,n1202.arc,6
0,,はい,Yes,ui\00_message\npc\base\n1202.gmd,\npc\n1202.arc,n1202.arc,7
0,,いいえ,No,ui\00_message\npc\base\n1202.gmd,\npc\n1202.arc,n1202.arc,8
0,,"おやおや、覚者さまはお元気そうです
《弱化》にはかかっていませんよ！","おやおや、覚者さまはお元気そうです
《弱化》にはかかっていませんよ！",ui\00_message\npc\base\n1202.gmd,\npc\n1202.arc,n1202.arc,9
0,,"この村ローテスは魚が旨い！
ワインもテルから取り寄せてます
ささ、ゆっくりと滞在していってくださいよ","この村ローテスは魚が旨い！
ワインもテルから取り寄せてます
ささ、ゆっくりと滞在していってくださいよ",ui\00_message\npc\base\n1202.gmd,\npc\n1202.arc,n1202.arc,10
0,,"覚者さま、冒険者の宿として
一通りの準備はできますよ
ご用はありませんかな？","覚者さま、冒険者の宿として
一通りの準備はできますよ
ご用はありませんかな？",ui\00_message\npc\base\n1202.gmd,\npc\n1202.arc,n1202.arc,11
0,,"村で上がった問題は《クエストボード》に
貼っております
ぜひ、お力をお貸し頂けるとありがたい！","村で上がった問題は《クエストボード》に
貼っております
ぜひ、お力をお貸し頂けるとありがたい！",ui\00_message\npc\base\n1202.gmd,\npc\n1202.arc,n1202.arc,12
0,,ようこそ、海竜亭へ！,ようこそ、海竜亭へ！,ui\00_message\npc\base\n1202.gmd,\npc\n1202.arc,n1202.arc,13
0,,"ブリアには、表の浜辺の南側にも
《青爪浜》って浜辺があるんだよ",,ui\00_message\npc\base\n1203.gmd,\npc\n1203.arc,n1203.arc,0
0,,"そこには昔、《ルフロー》っていう村があったんだが
一夜にして誰も居なくなったそうなんだ",,ui\00_message\npc\base\n1203.gmd,\npc\n1203.arc,n1203.arc,1
0,,何があったか知らんが、おっかない話だよ,,ui\00_message\npc\base\n1203.gmd,\npc\n1203.arc,n1203.arc,2
0,,"海岸にはまれに思わぬものが
漂着することがある
毎日歩きゃ、面白い物が見つかるかもしれんぜ",,ui\00_message\npc\base\n1203.gmd,\npc\n1203.arc,n1203.arc,3
0,,"浜辺で長い影を見たら注意しろよ
とんでもなく恐ろしい海竜が
ふらっと姿を現すこともあるからな",,ui\00_message\npc\base\n1203.gmd,\npc\n1203.arc,n1203.arc,4
0,,"海岸沿いの断崖に灯台があるだろ？
そこの灯台守の爺さんは、昔名うての
神官騎士だったって話だ",,ui\00_message\npc\base\n1203.gmd,\npc\n1203.arc,n1203.arc,5
